timestamp,position
1766606546.054,92.0647
1766606546.154,92.0648
1766606546.254,92.0648
1766606546.355,92.0649
1766606546.455,92.0649
1766606546.555,92.0650
1766606546.655,92.0650
1766606546.755,92.0651
1766606546.855,92.0652
1766606546.956,92.0652
1766606547.056,92.0653
1766606547.159,92.0653
1766606547.259,92.0654
1766606547.359,92.0655
1766606547.460,92.0655
1766606547.560,92.0656
1766606547.660,92.0657
1766606547.760,92.0657
1766606547.860,92.0658
1766606547.960,92.0659
1766606548.060,92.0660
1766606548.160,92.0660
1766606548.260,92.0661
1766606548.360,92.0662
1766606548.460,92.0662
1766606548.561,92.0663
1766606548.661,92.0664
1766606548.761,92.0664
1766606548.861,92.0665
1766606548.961,92.0666
1766606549.061,92.0667
1766606549.161,92.0667
1766606549.261,92.0668
1766606549.361,92.0669
1766606549.461,92.0669
1766606549.562,92.0670
1766606549.662,92.0671
1766606549.762,92.0671
1766606549.862,92.0672
1766606549.962,92.0673
1766606550.062,92.0673
1766606550.162,92.0674
1766606550.263,92.0675
1766606550.363,92.0676
1766606550.464,92.0676
1766606550.564,92.0677
1766606550.664,92.0678
1766606550.764,92.0678
1766606550.865,92.0679
1766606550.965,92.0680
1766606551.065,92.0681
1766606551.165,92.0681
1766606551.265,92.0682
1766606551.366,92.0683
1766606551.466,92.0683
1766606551.566,92.0684
1766606551.666,92.0685
1766606551.766,92.0685
1766606551.867,92.0686
1766606551.967,92.0687
1766606552.067,92.0688
1766606552.168,92.0688
1766606552.268,92.0689
1766606552.370,92.0690
1766606552.470,92.0690
1766606552.570,92.0691
1766606552.670,92.0692
1766606552.771,92.0692
1766606552.871,92.0693
1766606552.971,92.0694
1766606553.071,92.0695
1766606553.171,92.0695
1766606553.271,92.0696
1766606553.372,92.0697
1766606553.472,92.0697
1766606553.572,92.0698
1766606553.672,92.0699
1766606553.772,92.0699
1766606553.873,92.0700
1766606553.973,92.0701
1766606554.074,92.0702
1766606554.174,92.0702
1766606554.274,92.0703
1766606554.374,92.0704
1766606554.474,92.0704
1766606554.574,92.0705
1766606554.675,92.0706
1766606554.775,92.0706
1766606554.877,92.0707
1766606554.977,92.0708
1766606555.077,92.0709
1766606555.177,92.0709
1766606555.277,92.0710
1766606555.379,92.0711
1766606555.480,92.0711
1766606555.580,92.0712
1766606555.680,92.0713
1766606555.780,92.0713
1766606555.881,92.0714
1766606555.981,92.0715
1766606556.081,92.0716
1766606556.182,92.0716
1766606556.282,92.0717
1766606556.382,92.0718
1766606556.482,92.0718
1766606556.582,92.0719
1766606556.683,92.0720
1766606556.783,92.0721
1766606556.883,92.0721
1766606556.984,92.0722
1766606557.084,92.0723
1766606557.184,92.0723
1766606557.284,92.0724
1766606557.387,92.0725
1766606557.487,92.0725
1766606557.588,92.0726
1766606557.688,92.0727
1766606557.788,92.0728
1766606557.889,92.0728
1766606557.989,92.0729
1766606558.089,92.0730
1766606558.189,92.0730
1766606558.289,92.0731
1766606558.390,92.0732
1766606558.490,92.0732
1766606558.590,92.0733
1766606558.690,92.0734
1766606558.790,92.0735
1766606558.890,92.0735
1766606558.990,92.0736
1766606559.090,92.0737
1766606559.190,92.0737
1766606559.291,92.0738
1766606559.391,92.0739
1766606559.491,92.0739
1766606559.591,92.0740
1766606559.691,92.0741
1766606559.796,92.0742
1766606559.896,92.0742
1766606559.996,92.0743
1766606560.096,92.0744
1766606560.196,92.0744
1766606560.300,92.0745
1766606560.401,92.0746
1766606560.501,92.0747
1766606560.601,92.0747
1766606560.701,92.0748
1766606560.802,92.0749
1766606560.902,92.0749
1766606561.002,92.0750
1766606561.103,92.0751
1766606561.203,92.0751
1766606561.305,92.0752
1766606561.405,92.0753
1766606561.505,92.0754
1766606561.605,92.0754
1766606561.705,92.0755
1766606561.805,92.0756
1766606561.905,92.0756
1766606562.005,92.0757
1766606562.105,92.0758
1766606562.206,92.0758
1766606562.306,92.0759
1766606562.406,92.0760
1766606562.506,92.0761
1766606562.606,92.0761
1766606562.707,92.0762
1766606562.807,92.0763
1766606562.907,92.0763
1766606563.007,92.0764
1766606563.107,92.0765
1766606563.208,92.0765
1766606563.308,92.0766
1766606563.408,92.0767
1766606563.508,92.0768
1766606563.609,92.0768
1766606563.709,92.0769
1766606563.810,92.0770
1766606563.910,92.0770
1766606564.011,92.0771
1766606564.111,92.0772
1766606564.211,92.0772
1766606564.311,92.0773
1766606564.411,92.0774
1766606564.511,92.0775
1766606564.611,92.0775
1766606564.711,92.0776
1766606564.811,92.0777
1766606564.912,92.0777
1766606565.012,92.0778
1766606565.112,92.0779
1766606565.212,92.0779
1766606565.312,92.0780
1766606565.412,92.0781
1766606565.513,92.0782
1766606565.613,92.0782
1766606565.713,92.0783
1766606565.813,92.0784
1766606565.913,92.0784
1766606566.018,92.0785
1766606566.118,92.0786
1766606566.218,92.0787
1766606566.318,92.0787
1766606566.418,92.0788
1766606566.518,92.0789
1766606566.618,92.0789
1766606566.719,92.0790
1766606566.819,92.0791
1766606566.921,92.0791
1766606567.021,92.0792
1766606567.121,92.0793
1766606567.221,92.0794
1766606567.321,92.0794
1766606567.423,92.0795
1766606567.523,92.0796
1766606567.623,92.0796
1766606567.723,92.0797
1766606567.825,92.0798
1766606567.925,92.0798
1766606568.025,92.0799
1766606568.125,92.0800
1766606568.225,92.0801
1766606568.325,92.0801
1766606568.425,92.0802
1766606568.525,92.0803
1766606568.626,92.0803
1766606568.726,92.0804
1766606568.827,92.0805
1766606568.927,92.0805
1766606569.027,92.0806
1766606569.127,92.0807
1766606569.227,92.0808
1766606569.327,92.0808
1766606569.427,92.0809
1766606569.527,92.0810
1766606569.627,92.0810
1766606569.729,92.0811
1766606569.829,92.0812
1766606569.929,92.0812
1766606570.029,92.0813
1766606570.130,92.0814
1766606570.230,92.0815
1766606570.330,92.0815
1766606570.430,92.0816
1766606570.530,92.0817
1766606570.631,92.0817
1766606570.731,92.0818
1766606570.831,92.0819
1766606570.931,92.0819
1766606571.031,92.0820
1766606571.131,92.0821
1766606571.232,92.0822
1766606571.332,92.0822
1766606571.432,92.0823
1766606571.532,92.0824
1766606571.632,92.0824
1766606571.732,92.0825
1766606571.832,92.0826
1766606571.932,92.0827
1766606572.032,92.0827
1766606572.133,92.0828
1766606572.233,92.0829
1766606572.333,92.0829
1766606572.433,92.0830
1766606572.533,92.0831
1766606572.633,92.0831
1766606572.733,92.0832
1766606572.833,92.0833
1766606572.933,92.0834
1766606573.034,92.0834
1766606573.134,92.0835
1766606573.234,92.0836
